,#AUTHID,STATUS
213,e4a9de8d77c21c3f704fdb0055cdde43,"Just to be clear: Life is just a bowl of RAINIER cherries.  :D Going through everyone's status messages from last night... yeah, so maybe I didn't do anything sexy or fun but I was at an event so >:P MMmmmmmm Trader Joes tart frozen yogurt... makes a mouth VERY happeh!!  :D Does it count as a new years resolutiion to resolve to watch every episode of a TV series? Going to have to severely restrain my impulse to gallop around the State Fair, squealing at the top of my lungs with glee.  :D Allergy season for *PROPNAME* is commencing...  *hack*hack*hack*   :P   I'm not contagious, promise! Ears are being blown out by two trombone players... sure, they're classically trained and playing Holst's ""Mars, the Bringer of War"", but it HURTS.  :P Nothing personal against you all as a species, ants, but mi casa es just not su casa. First there was TIGER; then TIGGER; and now LUST.  The alphabet soup of federal bureaucrats never ceases to amuse me.  And how ironic LUST stands for so-not-sexy ""Leaking Underground Storage Tanks"". Sorry, People magazine... your ""sexy"" guys can't hold a candle to the men of the 40s, 50s and 60s... *PROPNAME*, *PROPNAME*, *PROPNAME*, *PROPNAME*, *PROPNAME*, *PROPNAME*, *PROPNAME*, *PROPNAME*, *PROPNAME*... Best newly discovered unhealthy snack disguised as a healthy one: yogurt-covered raisins  :D Wow, even in 1963, *PROPNAME* was ranting about the ""half-wit morons up in Sacramento"" (just watch It's a Mad Mad Mad Mad World)"
214,e557fd2902b857797cb8cec471f201a5,"has left the country.  Enough poker at the WSOP, time to travel around a bit! is playing the main event today, day 1B is up and down in the WSOP cash games... and he just finished reading Brave New World by *PROPNAME* & Death by Black Hole by *PROPNAME*.  Both books were good. thanks to my mom for an amazing feast... I just crashed out afterwards and caught up on 15 hours of sleep.  Now I'm up early in Poway and ready to go!  Who's out there??? wow I enjoy watching good movies... just watched ""House of Sand & Fog"", an older movie... excellent.  Emotionally very powerful. And Avatar in 3d on IMAX like a week ago, also excellent but for many different reasons. It is fine with me for a movie to excite your imagination instead of your emotions. just went paintballing in SD... always a great time!  The bruises go away after a few days, but the memories of capping your friends last a lifetime. Thanks to the beauty of anythingyouwantdelivery.com ... I have CallOfDuty4MW2 on the way right to my place right now, for just a small delivery charge (along with some Chipotle)... I've been hearing amazing things about it (best fps since Counterstrike)... and I might have to do a little gaming is stoked bc a big grocery store, a nice gym, and a pinkberry (best after workout carbs ever..) are all within 1 block of my penthouse in Ipanema.  Not to mention the beach is a few blocks away.  I am about to go to all those places and then the beach... I'm in heaven read *PROPNAME*'s ""Check Raising the Devil"" in one sitting and enjoyed it.  An honest look into his life, and glimpse into the sometimes fun and sometimes dark side of vegas & gambling.  Also watching ""The Universe"" DVD set still... it's amazing.  If you lik is a relatively short stack going in to day 3 of the Bellagio 15k tourney... about to leave to go play now. wow... so many cool stories... boats r fun I'm now in Cannes for the tournament coming up in a couple days.  ... getting a little homesick, been gone almost 2 months has a big bet on the WSOP final table... I bet on *PROPNAME* to win vs *PROPNAME* to win against *PROPNAME*.  Any other winners is a tie. I figure *PROPNAME* is about 3:1 & *PROPNAME* is about 7.5:1 I loooove my bet right now (no odds!)  I wanted to book more action last night vs *PROPNAME* when I saw him at the Bellagio, but he doesn't like his side anymore.  Ship the EV kidd!!!!! wow... mass effect 2 just arrived.  //life missed my connecting flight from atlanta to rio last night, i now have to spend 24 hours in atlanta to catch the same flight later today.  it's under freezing here, and i have no long-sleeve tops and a single pair of jeans.  Hello hotel room!  Time for movies!  I think I might be coming down with a cold too... wow, I hope it's a quick one that just goes away. What a beautiful life... my family, my friends... amazing. If I could have one ""genie in the bottle"" wish, not including any kind of life extension, I think I would take perfect knowledge.  i.e., complete knowledge of everything already known and possibly knowable to the human mind (excluding future events) is leaving Manila in a few hours for Nice, France... feels like doing things is hard. is on a mission in the gym.  My body is changing daily, and I feel and think better then I have in a while.  Exercise: the only healthy drug! is playing the FTOPS main event in his hotel in Nice... trying to stay patient tho i'm tired from a day of travelling and just want to sleep.  Tomorrow I go for a week on a yacht... more R&R + fun people + a whole lotta gambling... sounds like a slice of heaven. taking care of last minute business... because tomorrow I'm going to Brazil =) Out of the Main Event... my 11k didn't make it far into Day 2.  I've been playing cash games non-stop for the last two days though.  Probably going to play again today... Now that I'm out, planning to come to *PROPNAME*'s wedding back from vid's wedding.. it was a blast!  Congratulations to them both.  I am ready for some more high stakes gambling in Las Vegas.  One time! is a little sick of poker... been playing Fallout 3 a lot last few days instead of poker all day... =) wow - i just played COD4MW2 all night with 3 buddies... I felt like I was back in college just rolled out of bed, not sure what the plan for the day is yet.  but who really cares?  i'm just happy to be going along for the ride is thinking maybe he needs to go visit peeps at some point in Cali now that he's single and has no excuse not to.  Holla San Francisco & San Diego =)   ... Just gonna add that to my ToDo List here... get around to that at some point... (wow im hopeless) current favorite song: Chainside - I Would Die For You (Club Mix) back in San Diego for xmas"
215,e6cdef6f475cce3023c5b715f8c9f110,"FUck.... Laptop sleeps retaredely slop whjen i'm wasted. Meet *PROPNAME*, My imaginary Donkey. OMFG *PROPNAME* is in Elf... Might be going to see Toy Story 3D in lunch tomorrow. XD PURPLE PENGUIN!!!   ...of death. http:////explosm.net//comics//1777// *PROPNAME* can win a game of Connect Four in only three moves. I was right. Glee has ruined Don't Stop Believin'. Vodka-time. Facebook now in 1337. ""I really can't afford to keep eating out this giraffe!"" Sic vis pacem, para bellum. There's a Flying hooker watching you hug. The way we were, The chance to save my soul, And my concern is now in vain.  Believe the word, I will unlock my door, And pass the cemetery... gates Damn Powercuts!!!! lol @ ""Never Mind The Buttsecks"" Yesterday I discovered that it's almost impossible to tell the difference between a very heavy Scouse accent...        ...and French I need some CHEESE! Haikus are easy. But sometimes they don't make sense. Refrigerator. ""What's Normal?"", ""What's Home?"", ""What are Cows?"" ""What the hell is that, *PROPNAME*?"" ""Dunno. Some kind of Cat Dinosaur."" As everyone else is... Any else got Rosemary White as a Tutor? XD. Penguin is one of few English words with Welsh Origins, It means White Head. Big Red Button! http:////www.milaadesign.com//bigred.html You can't rub a pig on a Cheese grater, That's Dangerous. Schoools out for... Winter? The Silent killers are... Rocket Dinosaurs... In Space. is not drunk, just posessed by a highly retarded ghost. What would bacon do? Fuck. My left arm is alseep. I can't move my it from the wrist down. Been Watching Pocoyo. You know you're jealous , Bitches! Dolphins can see the future with perfect clarity. That's why they're always screaming! Senor Balloony-head sponsors *PROPNAME*!! A bag o' weed, A bag o' weed. Oh, everything is Better with a bag o' weed. been awake for 12 hours now. is watching LOONEY TUNES! is doing a survey for £5. ""Oh hi; I'm here from the Internet."", ""What are you doing!?"", ""Gluing Captions to your cats."" What do you call a gun with three barrels? Blonde, Blonde, Blonde, Blonde, BLONDE! *PROPNAME* is a sexy Marshmallow Beast. Excellent. All of the new A7X album's Drums will be The *PROPNAME*'s Handiwork. Ahhhhhhh! Raisins! is Back from adding a *PROPNAME* to the Cambridge Campus. ""I do not fear death. I had been dead for billions and billions of years before I was born, and had not suffered the slightest inconvenience from it."" Just found a dead wasp in a bottle of conditioner. WHAT THE FUCK!!! ""I'm Covered in Bees!"" has a pile of Beer, many Spirits, and one can of Strongbow. What?  The Carthaginians are attacking? God, I knew they'd do that. What?  They are attacking over the Alps? Damn, I knew they'd do that. What?  They're coming on elephants?  Where'd they get the elephants? There aren't any elephants in Europe. I HAVE TOES!!!! Woop! Booze Haul... DAMN YOU, JAM!! is bored as hell, so Interesting people must talk to me. The Buddhist Hamburger joint: They'll make you one with everything. http:////notalwaysright.com//when-mood-swings-attack-part-2//522 Last line especially Funny. If an infinite number of rednecks riding in an infinite number of pickup trucks fire an infinite number of shotgun rounds at an infinite number of highway signs, they will eventually produce all the world's great literary works in Braille What flavour do your chihuahuas come in? is so watching Lilo & Stitch. Satan's Furry JamHats has decided on a new profession: Time-Travelling Porn Star. I want *PROPNAME* the Antelope. ""What a wonderful cupcake, Pato"" Monsters Inc. is ON! SOOTY PUPPET! is quite liking girls aloud NOM, French Biscuits! There's no one like you. I can't wait for the nights with you. I imagine the things we'll do, I just wanna be loved by you. ? wants 3 THIGNS! Rocky, Rocky, Rocky, NO. Rocky, Tomato, Sheep, GO! ""Say one, more word, I double dare you, BRING IT ON! Its my world, you're in it, It'll take you down in a minute. You can alter your look, and diversify your race, but the truth seems like, a bitch slap In Your Face!"" Fear My Mighty Pigeon Army!!!! FUCK YEAH! *PROPNAME* 'Ass-raped by *PROPNAME*. Has Baileys.... Oh yeah! Only *PROPNAME* can win ""THE GAME"" ""Ah *PROPNAME*. Big Giant Robot Camels."" How many people aren't using their *PROPNAME* Ticket? Those who died are justified, for wearing the badge, they're the chosen whites. You justify those that died by wearing the badge, they're the chosen whites Life is like a Grapefruit. It's sort of orangey-yellow and dimpled on the outside, wet and squidgy in the middle. It's got pips inside, too. Oh, and some people have half of one for breakfast. ""Clubbers in the North of England have taken to using dental syringes to inject Ecstasy directly into their mouths."" ""This dangerous practice is known as 'E by gum!'"" is a Pastry Whore. Whooop! Runshaw's Off. To the Sledging... still Covered in Beeeees! ""Today, I was thinking about the expression 'revenge is a dish best served cold'. Then I considered that 'revenge is sweet'. I've come to the conclusion that revenge is ice cream. MLIA"" Sanity is nothing more than an excuse for being boring. http:////www.theonion.com//content//node//67259 All MY amplifiers go to 12!!! is fucking Ill. has a Brilliant plan: Vodka Pie! The Eyes! The Red Squirrel Eyes! ""Jätkät hei, mä lähen meneen ny ihan oikeesti"" ""Hei Ankku hei, ennen ku lähet ni kato mitä mä toin sulle"" ""Ei jumalauta, hyvännäkönen. Siis eiks tää oo siis...."" ""On on, sixpack, kyllä"" ""Eihän sun ois tarvinnu hyvä mies, sitä paitsi meill' on noita väkeviä"" ""Nii nii, mut aamuks!"" is Watching *PROPNAME* XY instead of doing the mass of Computing I have to do for tomorrow. has just watched The Shawshank Redemption and is about to watch Pulp  Fiction. Excellent Night. has just now watched the first ever Tom & Jerry cartoon. From before they were actually called Tom and Jerry. How very awesome was *PROPNAME*. MAN THONG!! Sleeep Tomorrow. Vimto Now. Tennis is a fickle sport. No matter how good you are at it, a wall will always be better. has made plans to soak Gummy Beas in Vodka, so they swell up. There must ALWAYS be a Clown! Parent's Evening + Bomb Scare = Mucho Chaos. I quite like my name at the Moment. My Haves teh Vimtoooo!!! Henry Loves Crusts! Is converting to pastafarianism. Worship his noodleyness! Mulan... Fuck Yeah! lol Strange Quarks are strange. And I haves 3 things... What does the mango smoothie taste like? Does it taste like oranges? Bored of blonde. Is now Purple. His destructive programming is taking effect. He will be irresistibly drawn to large cities, where he will back up sewers, reverse street signs, and steal everyone's left shoe. ""Hardcore Dancing"" - It looks like epileptic kids trying to swim. Some people are like Slinkies. They don't really have a purpose, but they still bring a smile to your face when you push them down the stairs. *PROPNAME* is Psychic, the Scurvy Curve! The Toughest Decision of my life: Download or Sonisphere? is watching insects. Insects are Silly. has some new Airwalks. Roses are red, violets are blue, I'll fuck you with a rake. You Are What You Eat: ""I Prefer Cheese & Crackers!"" Sobering up Tonight, from a 2 week drinking spree! There's no Pirate Translation for the Dislike Button!!! 5 'A*'s, 5 'A's, 2 'B's. (For people who I haven't talked to yet.) Wants a Lovely Buttery Baked Potato... My husband's Dead, My Son's a leper. Watch me Tapdance! Absolut Zero: The Freezing Temperature of Vodka. Chocolate Fish! I want to reconcile the violence in your heart. I want to recognize your beauty is not just a mask. I want to exorcise the demons from your past. I want to satisfy the undisclosed desires in your heart. ? WHO EATS ICE CREAM AT CHRISTMAS?! Where's my Fucking Submarine?! is nearly in 40th awake hour. Penguins don't have pockets. has just watched *PROPNAME* saw *PROPNAME* in half. It's a Wonderful day, for PIE! Quote from a Christian Fundementalist idiot: ""Can you prove your point or are you just going to spout out evidence all day?"" If you stick with a Rubik's Cube long enough, all the sides end up Red. BUBBLES!! First proper Hangover today: Good start to 2010. Oh no, Run it's a... BUMBLEBEAR!!!! Royal Instiution Christmas Lecture. Trees Are EVIL! Has self-diagnosed with Vestiphobia. ""Please tell me you don't actually own a cloak"", ""I Own SEVERAL!"" has Shiny, Greeny-Blue Hair! Fuck Yeah! Way runshaw out tomorrow as well. Ambition is a poor excuse for not having enough sense to be lazy. I don't know how they did it, but Tom and Jerry have just managed to make Drowning Kittens in a sack, funny. Only a Ginger... can call another Ginger, Ginger!! When life gives you lemons, you burn them with your homemade flamethrower! House to myself... Time for booze... Free Bar on Thursday!!! ""Wait, people werent the first mammals?"" *pauses* ""Oh, no, of course.  The dinosaurs were here before us!"" has bought stripey Toe socks. Ducks cheat at Poker. Mmm... Liquid Kryptonite! has now gone BLONDE! Of all my 80,000,000 ancestors, one of them MUST be Winnie the Pooh. Has just cooked Some lovely Chicken has Just lost the Game. has just taken apart his speakers to amplify his headphones. Wine is Umbrella. MOTHERFUCKING CHRISTMAS!"
216,e7b7f5af7d02ec06b3da2edf2053dfed,You just gotta love checks and balances... PPPPPPoker face PPPoker face PURPLE PEOPLE EATERS!! GO VIKES!! Its ok its ok its ok you can run and tell yo friends that im on im on im on u can run and tell my city its on!! is saying that the Vikings better kill the lions as if they were Stanford killing the trojans yesterday!!! G Dot Attorney at Law Yeah VIKINGS are the best...
217,e915a655a1bd63ef17cb61c7caa1e1f5,"Dentist got me med-up!   ""Percoset is a hell-of-a-drug!"" . . . doing me. . . you do you. . . TGIF preparing my mind for a long drive. . . The woman came out of a man's rib, not from his feet to be walked on, not from his head to be superior, but from his side to be equal! Under the arm to be protected, & next to the heart to be loved. I'm really feeling this Chicago Winter right now. . . Dunno if I'll make it back to Texas with all my fingertips. . ."
218,ea28a927cb6663480ea33ca917c3c8ba,is wishing it was Saturday. is studying hard for the G.R.E.
219,ea890531d3e0547166efde52d843099e,"you know when you work your @$$ off for a really long time and then finally one day it all pays off? today was that day :) using facebook as procrastination for practicum applications...beautiful lol Just wanted to thank everyone for all the support (and great tips) yesterday, it meant alot! made it through yesterday without smoking at all...and still going strong! :)"
220,eac7f51d95da0fefde6ecc692dcf85cc,"Let it snow, let it snow, let it snow! ATTENTION - READ THIS AND THEN RE-COPY IT TO YOUR OWN STATUS TO GET THE WORD OUT: If you get a notification that says a friend reported you to Facebook for being offensive or in violation of terms of service, do NOT click it. It's a virus. Please post this on your own site for your friends. REPOSTING Merry Christmas all!"
221,eaf7165a60baa108b9db9508eb4d3cc8,Ai is coming to San Jose on Sept. 4th =D
222,eb3eeec6966504b2c01b77f986f24523,"from my vet school app, hours I have spent working & volunteering with animals and veterinarians: 3690 The bike home for lunch is rather exhilarating when oversized truck make right turns from the left lane, without turn signals.  At least do it when the light is green maybe? Finally decided on a new name for kitty! Sassafras :) kitty thinks my leg is fun to climb up.  ow.  But it's hard to be mad when the purpose of the climb is to snuggle with me :)"
223,eb7f8081aa0bd4004f513d3299db9063,"Avatar is my new favorite movie of all time!! So awesome! ? Neytiri...seriously the prettiest alien ever can't wait for class tomorrow. I ? the 1st day of school :) cardio//weights workout followed by yoga class. Feeling motivated today! Getting stuff DONE! studying... Monday a.m. Yoga...*sigh* my life is SO hard ;) is stressed OUT. is addicted to *PROPNAME* biographies...don't ask me about her unless you have like 30 minutes to listen to me rave about how much I love her...I am so obsessed with her life story! Such an interesting person! so excited for pole class tonight! Making a pole playlist, just for fun. Newest addition: Criminal - *PROPNAME* had cake & ice cream for breakfast You know you're in love when you can't fall asleep because reality is finally better than your dreams. *PROPNAME* loved The Princess and the Frog...I almost cried! Finally at age 24 I get to see a Disney Princess on the big screen, and it was so special to me...I just ? this movie! *PROPNAME* you are the perfect date! xoxoxox getting organized for the week! just booked a flight to LA this weekend, and paid a whopping $13.20 roundtrip, thanks to an eVoucher from my mom. Thanks Mom!! :-) petted some dolphins today!! I want to join *PROPNAME*'s Millionaire's Club I ? Sunday LOVED Transformers! So cool!! I LOVE the Build-A-Bear Workshop! I know it's technically for little kids...but I had so much fun trying outfits on my bunny!! had the BEST DAY EVER!!! :) I'm so happy ? ok I think I worked out too much today...everything hurts...but I had fun! :) doing nerdy stuff in my room...reading Gentry magazine, organizing//cleaning things...TGISaturday ? excited for the winter olympics! one of my students has a pink graphing calculator, and I am a little jealous...6 years ago they did not come in pink :( at Poletential , starting the weekend off right with a dance workout! is so excited for fireworks! I love watching fireworks!! Merry Christmas Eve! Being a good girl today, going to the gym and then church! ? just booked VEGAS. So excited!! this is the last Sunday I have to work. Yess! Weekend getaways here I come...I'm thinking LA... is going to need a lot more upper body strength if I ever want to be a pole dancer I can't wait until my custom-designed Flip Mino camcorder with the pink butterflies on it gets here!! Friends, prepare to be filmed...I'll be going crazy with this thing organizing things and getting excited about the Bahamas! ? Traffic makes me SO angry...but I don't know who to be angry at! Grrrr so frustrating!! happy I was able to squeeze in a 30 minute pole workout before tutoring and class today...I'm proud of myself! Gettin stuff done! M.I.A. until I finish my projects, tests and CSET this Saturday! Work work work... do not EVER book your trips through Travelocity...they tried to charge me three times for the same booking!!! GRRRRRRRR Happy Halloween everyone :-) when I have my own classroom, I will have a giant NO WHINING sign on the wall and every time a kid whines I'm just gonna point to it is all tricked out...dang that pole class was hard!! All the more reason to go back next week... ""*PROPNAME*"" and ""*PROPNAME*"" are my two middle names. Everyone calm down now... I like my horoscope today: ""It's the time to play. Why play halfway? Go ahead. Have the fun you're after. All of it."" woke up at 2:30pm today...guess I needed some sleep :) can't wait for the True Blood premiere ? I'm so into vampires right now I have a love//hate relationship with the Stairmaster finished Still Life With Woodpecker. Weird book!! is excited for *PROPNAME*'s Birthday! Don't forget your one dollar bills girls!! Haha :) reviewin stuff, like I do ? made my 1st iMovie! My fave clips of me dancing to Aerosmith ""Crazy""...haha :) Does anyone have a stud finder and a drill I can borrow? is relaxing in the BAHAMAS :) ? has a test tomorrow! going out to dinner :) finally got a chance to watch The Bachelor episode 3...omg that *PROPNAME* girl was psycho!! cannot WAIT to pet a dolphin. Are they as slimy as they look?? I ? to Christmas shop! I just wrapped all my presents and put them under the tree...can't wait for my family to open them! new favorite cocktail = Champagne & Chambord...delicious! excited For the Love of *PROPNAME*...now I have a new trashy reality show to enjoy on Monday nights! Why do I find these shows so entertaining?? finally saw Star Trek. AWESOME. Space is so crazy is so excited to start a summer book club!! Looking for someone who knows Latin, lives in the Palo Alto area, and wants to teach a small Latin II class (2 hours in the a.m., 3 times a week) for $27// hour. watching the Puppy Bowl...I want them all! I like *PROPNAME*'s designs a lot, but she's such a b*tch I kinda of don't want her to win Project Runway! I vote for Althea...she's adorable gettin stuff done! :-) is really really sore from dance yesterday! I can't wait for my muscles to get stronger so I can do more crazy stuff just finished the CSET. didn't think it was that hard, which either means I bombed it or I nailed it. We shall see...now I am napping :-) language arts center @ Oak Knoll, lunch with Mom, GYM time, then I'm watching all the shows I DVRd this week. Yay Friday :-)"
224,ecbddbfe00e0f83cfdb802a7186061c7,"is potentially going to be pulling an all-nighter. feel free to txt to keep me entertained//awake... Just going to grab some raw fish................ OMG!!! THE SUN IS TOOOO LOUD!!!!!!!! Need to re-learn my patterns again... awesome... What a great day!!! being fancy is fun... LMAO: (512): you kept spraying the cat with water and then telling it to ""man up"" when it cried I've done it - i procrastinated enough by playing Bejeweled Blitz to cause it to go offline. MLIA is not feeling exactly top-notch... would love to sleep, but *PROPNAME* writes too damn well!!! kindly thanks everyone who wished him a happy birthday! loves the Pirate English version of Facebook!!! can't wait til thursday... <3 saw HP6... funny, lots of awesome awkward silences, but the scriptwriter needs to have his fingers broken. Not only did they achieve new and improved levels of editing important plot elements out, but they are getting increasingly more creative with the n EPIC:  Today while walking on campus I saw three people riding a motorized couch.  Random?  MLIA. ATTENTION EVERYONE!!! Vote for the short ""AFTER HOURS"" to support *PROPNAME* - our local Michigan talent and a wonderful person. Repost please!!! http:////www.thirteen.org//sites//reel13//category//vote// will probably be up all night - feel free to txt or chat... Ren Fest with rain - Still good!!! cannot wait to pass out - too bad that's not gonna happen til friday night... got home today. Up north was GREAT!!! is looking forward to eating his body weight tomorrow :) is rather looking forward to the holidays because of his potential whereabouts during that... stupid people are stupid and Beverly Hills Police is at it's best as usual... ( *PROPNAME* needs to call me!!!) second half of the day got snowed in - gonna take a nap and then be productive :) SNOW!!! Saturday was easily one of the best days of my entire LIFE!!! 2 months of hell yet again... FML well.... expected returns are like ""oh, it's just you..."" but unexpected returns are like ""WHOA!!!"" is dying!!! HEEEEELPPPPP!!!!! MLIG!!! is excited for relaxing a little bit tonight :) 3 DAYS!!!!!!!!!!!!! can't believe how much food and beverages were consumed last night... Yesterday after school, I got bored and decided to go into the backyard and play with my slingshot. I didn't have any ammo, so I just used peanuts and shot them at trees. I decided to shoot at one really far away. Out of nowhere, a squirrel leaped out of a tree, intercepted the peanut, landed on another tree, ate the peanut, gave me what looked like a thumbs-up, and ran away. Ninja squirrel, you amaze me. MLIA. acquired 6 brothers and sisters today... will have too many notifications at the next log in... Happy New Year, Facebook denizens!!! wishes it was December 17th sooner :( GETS TO SLEEP TONIGHT!!!!!!!!! just had the most amazing weekend: 3rd Dan test went well, everyone passed with flying colors. Valentine's day was spent well in the company of the best girlfriend in the world - *PROPNAME*. What more could I ask for? p.s. Thank you to everyone who could make it out to Novi to watch me test or to celebrate at the banquet afterward - it really means a lot to me. As much as I like our family's mechanic, I really wish we'd stop giving him so much business... :( gets overly excited when pressing the wrong buttons on the keyboard causes the discovery of a new shortcut :) has a choice..."
225,ed17c3b13b9e01ed3d464149e796bcf8,"wonders if indeed *PROPNAME* has ""Gone Rogue"" that means it's hunting season?  Figurative sense, figurative sense! will be in NYC Friday - Tues, hit me up to hang! need someone with PR experience to volunteer their time to help with racebending.org, you interested in helping save the world? ""All the old bindings are broken. Cosmological centers now are anywhere and everywhere. The earth is a heavenly body, most beautiful of all, and all poetry now is archaic that fails to match the wonder of this view."" - *PROPNAME*, *Myths to Live By*"
226,ed1dbabbe3ea7fd3f44efc6f6a96db68,Hot pot! <3 boarding at the beach :)! bruno anyone? Kitten Mitten! <3 scotch tasting
227,ed9073376c5004080ba59ac69f2a1cc3,"only kinda sick-ish. yay! picking up leaves...i love fall if a cat always lands on its feet, and toast always lands buttered side down, what happens if you strap a piece of toast to a cats back and drop it? i got rear-ended b4 i rear-ended someone...surprising. busy...always SATURDAY!!! :D almost halfway there! summer goes so fast!!! tired...just like usual hmmm...what is on my mind? idrk...i think i mighta left it @ atwood last night...either that or its just ignoring me today. doesnt wanna go back to work after vacation :( excited for boundary waters trip I LOVE SNOW!!! back from the cities must read Asher Lev...grrrr.... minnesingers last night. bored today... Homecoming!!!! stuffy nose. grr... Hope i dont have too much h//w to make up tomorrow...that is if i can go back tomorrow. grrrrrr. i hate being sick! excited for MOA day trip in the cities tired is trying to do her chem lab but keeps getting distracted by this does it actually feel like we got out early to anyone? Dear *PROPNAME* tonight! good thinking *PROPNAME* ! Christmas!!! sooooooo much stuff to do this week. last cabin trip of the summer. sad :( leading day camp ugh...monday trying to decide on some colleges to visit. we need more long weekends. watching I Love Lucy doesn't like mondays. ugh...mondays"
228,efd5faf19d608aed64447940801cbc30,"can't sleep. is having a dinner party with freinds. *PROPNAME* *PROPNAME*, generous, fun-loving, all-around good guy and manager at *PROPNAME*'s Fox Valley will sponsor this fundraising event on behalf of the Awakenings Project. We will receive 10% of the proceeds of all the meals sold on Jan. 29th between the hours of 4 PM and 10 PM. Even those purchased by people who don't know Awakeni...ngs. But since you are part of our facebook group, you do know us! Jammin my Lady GaGa CD, I got from *PROPNAME* for Christmas!!!!!!!!!!!  She ROCKS!!!!!!!!!!! One month without a cigarette!!!!!!!!!!!!!!!!!!!!!!!!!!!! Gettin ready top head out to The Glenn Ellyn Art Fest!!!!!!!!!!!  Maybe I'll get to see Heavy The Fall!! My old roomate from Englewood, *PROPNAME*, is in town. Gettin ready to take *PROPNAME* to the doctor. FACEBOOK EXPERIMENT: if you are reading this, whether we do or don't speak often, please post a comment of your first memory of you and me. When finished, post this paragraph on your own status; you'll be surprised what people remember about you. http:////www.paintingsbyjeffree.com feeling that life is good. Still not smoking and feeling pretty good!  Hopefully the worst is over! Once agaian getting ready to take *PROPNAME* to the doctor. I will be getting a new tattoo in about 10 hours. is chillin at home with my buddy Mike. insomnia a man's best freind. Off to the drive in to see Transformers and Star Trek!!!!!!!!! is wondering why *PROPNAME* is so popular? Waiting for freinds to come over on this cold and snowy day! Now we are headed to *PROPNAME*'s to watch *PROPNAME* and Me again! I've got cheap *PROPNAME* tickets!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! Call 773-962-7899!!!! is looking forward to moving to DeKalb at the end of May! Once again can't sleep, but too tired to do anything productive. Awakenings and *PROPNAME*'s is thinking about going to graduate school?  Not quite sure, just exploring the idea.  There is quite a bit to consider. is sick and can't sleep. Waiting for my new phone to come later today. is back at home with *PROPNAME*.  I was having asthma difficulties at her palce. Still you feed us lies from the tablecloth. The Awakenings Project meets *PROPNAME*'s!!!!!!!!!!!!!!!!! THE OWNER OF FACEBOOK HAS CONFIRMED THAT THEY WILL SEND $1 DOLLAR TO THE RESCUE FUND FOR THE HAITI EARTHQUAKE DISASTER FOR EVERY TIME THIS IS CUT AND PASTED AS A STATUS. YOU ONLY HAVE TO LEAVE IT UP FOR 1 HOUR. LET'S ALL DO IT TO SUPPORT THANKS ... true or not, it's worth a try."
